participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,with_AI_seen_before,week
5deb341d35575a2547b1f85a,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,89,FAKE,91,fake,No,fake,Fake,39,No,week 0
5dee265613911c4bb3c0ac7e,Critical Thinking,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,80,FAKE,100,real,No,real,Real,60,No,week 0
5dee265613911c4bb3c0ac7e,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,80,FAKE,100,real,No,real,Fake,100,No,week 0
5dee265613911c4bb3c0ac7e,Critical Thinking,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
5dee265613911c4bb3c0ac7e,Critical Thinking,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,80,FAKE,100,fake,No,fake,Fake,100,No,week 0
5e03f8517f08edece67a3137,Critical Thinking,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,90,REAL,98,real,No,real,Real,76,Yes,week 0
5e03f8517f08edece67a3137,Critical Thinking,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",FAKE,50,REAL,60,real,Yes,real,Real,100,No,week 0
5e03f8517f08edece67a3137,Critical Thinking,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,29,FAKE,82,fake,No,fake,Fake,86,No,week 0
5e03f8517f08edece67a3137,Critical Thinking,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,70,FAKE,70,fake,No,fake,Fake,84,No,week 0
5e06ecd524f9390991997bb7,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,92,FAKE,99,fake,No,fake,Fake,99,No,week 0
5e06ecd524f9390991997bb7,Persuasive,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,55,REAL,55,real,No,real,Fake,66,No,week 0
5e06ecd524f9390991997bb7,Persuasive,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,84,REAL,85,real,No,real,Real,57,No,week 0
5e06ecd524f9390991997bb7,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,89,FAKE,87,fake,No,fake,Fake,92,No,week 0
5e27727328b7b698b037ee6c,Persuasive,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,70,REAL,74,real,No,real,Fake,39,No,week 0
5e27727328b7b698b037ee6c,Persuasive,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,72,REAL,71,real,No,real,Real,29,No,week 0
5e27727328b7b698b037ee6c,Persuasive,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,62,FAKE,73,fake,No,fake,Fake,59,No,week 0
5e27727328b7b698b037ee6c,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,63,FAKE,100,fake,No,fake,Fake,46,No,week 0
5e35373e1ddb124e6c306747,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,78,FAKE,97,fake,No,fake,Fake,71,No,week 0
5e35373e1ddb124e6c306747,Persuasive,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,70,REAL,99,real,No,real,Real,65,No,week 0
5e35373e1ddb124e6c306747,Persuasive,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,36,REAL,90,real,No,real,Real,80,No,week 0
5e35373e1ddb124e6c306747,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",REAL,35,FAKE,94,fake,No,fake,Fake,58,No,week 0
5e6a923f59a3bd04d5edc606,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,61,REAL,65,real,No,real,Fake,95,No,week 0
5e6a923f59a3bd04d5edc606,Critical Thinking,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,91,FAKE,100,fake,No,fake,Fake,100,No,week 0
5e6a923f59a3bd04d5edc606,Critical Thinking,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,60,REAL,60,real,No,real,Real,53,No,week 0
5e6a923f59a3bd04d5edc606,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,55,FAKE,79,fake,No,fake,Fake,97,No,week 0
5e6e93825712a9456c70a80d,Critical Thinking,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,40,FAKE,70,real,No,real,Real,100,No,week 0
5e6e93825712a9456c70a80d,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,65,FAKE,100,fake,No,fake,Fake,45,No,week 0
5e6e93825712a9456c70a80d,Critical Thinking,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,70,REAL,100,real,No,real,Real,100,No,week 0
5e6e93825712a9456c70a80d,Critical Thinking,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,90,FAKE,100,fake,No,fake,Fake,100,No,week 0
5e70636370147a63fecbdea3,Persuasive,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",FAKE,68,REAL,73,real,No,real,Fake,62,No,week 0
5e70636370147a63fecbdea3,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,74,FAKE,100,fake,No,fake,Fake,72,No,week 0
5e70636370147a63fecbdea3,Persuasive,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,72,REAL,84,real,No,real,Real,56,Yes,week 0
5e70636370147a63fecbdea3,Persuasive,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,70,FAKE,77,fake,No,fake,Fake,56,No,week 0
5e70bd5480f43a0009625d4c,Critical Thinking,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
5e70bd5480f43a0009625d4c,Critical Thinking,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,74,FAKE,66,fake,No,fake,Fake,66,No,week 0
5e70bd5480f43a0009625d4c,Critical Thinking,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,73,REAL,91,real,No,real,Real,74,No,week 0
5e70bd5480f43a0009625d4c,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,45,FAKE,71,real,No,real,Real,63,No,week 0
5e7ad79b4a5c600c89af2462,Critical Thinking,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,40,FAKE,60,fake,No,fake,Fake,90,No,week 0
5e7ad79b4a5c600c89af2462,Critical Thinking,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,77,FAKE,85,fake,No,fake,Fake,92,No,week 0
5e7ad79b4a5c600c89af2462,Critical Thinking,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,25,FAKE,40,real,No,real,Real,30,No,week 0
5e7ad79b4a5c600c89af2462,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,46,FAKE,91,real,No,real,Real,40,No,week 0
5e916cb9e502b1498e8fc059,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,75,FAKE,75,fake,No,fake,Fake,100,No,week 0
5e916cb9e502b1498e8fc059,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,75,FAKE,75,fake,No,fake,Fake,100,No,week 0
5e916cb9e502b1498e8fc059,Persuasive,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,75,REAL,75,real,No,real,Real,100,No,week 0
5e916cb9e502b1498e8fc059,Persuasive,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,75,REAL,75,real,No,real,Fake,80,No,week 0
5e9ffa9ee172201b04f1a4c6,Critical Thinking,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,65,FAKE,88,real,No,real,Real,51,No,week 0
5e9ffa9ee172201b04f1a4c6,Critical Thinking,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,72,FAKE,86,fake,No,fake,Fake,61,No,week 0
5e9ffa9ee172201b04f1a4c6,Critical Thinking,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,38,REAL,88,real,No,real,Real,72,No,week 0
5e9ffa9ee172201b04f1a4c6,Critical Thinking,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,92,FAKE,99,fake,No,fake,Fake,91,No,week 0
5ec62902bb44c16b842128f9,Persuasive,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,78,REAL,100,real,No,real,Real,55,No,week 0
5ec62902bb44c16b842128f9,Persuasive,4,Scott Brown incites violence during his campaign in Boston on Monday.,REAL,31,FAKE,89,fake,No,fake,Fake,28,No,week 0
5ec62902bb44c16b842128f9,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,91,FAKE,100,fake,No,fake,Fake,24,No,week 0
5ec62902bb44c16b842128f9,Persuasive,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,FAKE,100,REAL,94,real,No,real,Fake,16,No,week 0
5f0a686635f72917e94c7a63,Persuasive,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,38,FAKE,69,fake,No,fake,Fake,97,No,week 0
5f0a686635f72917e94c7a63,Persuasive,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,64,REAL,89,real,No,real,Real,59,No,week 0
5f0a686635f72917e94c7a63,Persuasive,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",FAKE,60,REAL,88,real,No,real,Real,83,No,week 0
5f0a686635f72917e94c7a63,Persuasive,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,93,FAKE,95,fake,No,fake,Fake,60,No,week 0
5f1b4845cbf55f3192e33b89,Persuasive,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,93,REAL,93,real,Yes,real,Real,92,Yes,week 0
5f1b4845cbf55f3192e33b89,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",REAL,75,FAKE,76,fake,No,fake,Real,70,No,week 0
5f1b4845cbf55f3192e33b89,Persuasive,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,94,REAL,91,real,No,real,Real,71,No,week 0
5f1b4845cbf55f3192e33b89,Persuasive,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,91,FAKE,100,fake,No,fake,Real,49,Yes,week 0
5f734ab7a0857803755e97b3,Critical Thinking,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,62,FAKE,100,fake,No,fake,Real,62,No,week 0
5f734ab7a0857803755e97b3,Critical Thinking,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,38,REAL,54,real,No,real,Fake,92,No,week 0
5f734ab7a0857803755e97b3,Critical Thinking,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,45,REAL,100,real,No,real,Real,92,No,week 0
5f734ab7a0857803755e97b3,Critical Thinking,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,97,FAKE,100,fake,No,fake,Fake,99,No,week 0
5f91a6bf59acc003a749718a,Critical Thinking,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,81,REAL,91,real,No,real,Real,81,No,week 0
5f91a6bf59acc003a749718a,Critical Thinking,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,85,REAL,100,real,No,real,Real,65,No,week 0
5f91a6bf59acc003a749718a,Critical Thinking,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,82,FAKE,89,fake,No,fake,Fake,100,No,week 0
5f91a6bf59acc003a749718a,Critical Thinking,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,71,FAKE,100,fake,No,fake,Real,87,No,week 0
5faefcc22be93b11829e84df,Persuasive,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,90,FAKE,95,fake,No,fake,Fake,95,No,week 0
5faefcc22be93b11829e84df,Persuasive,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,100,REAL,90,real,No,real,Real,90,No,week 0
5faefcc22be93b11829e84df,Persuasive,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,90,FAKE,95,fake,No,fake,Real,90,No,week 0
5faefcc22be93b11829e84df,Persuasive,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,100,REAL,100,real,No,real,Real,90,Yes,week 0
5ff454f2f0b5ed607169fba6,Critical Thinking,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,fake,No,fake,Fake,100,No,week 0
