participant_id,condition,imageid,headline,before_AI_Real_Fake,confidence_rating_before_AI,with_AI_Real_Fake,confidence_rating_with_AI,final rating submitted,ground_truth_with_AI,after_AI_seen_before,after_AI_ground_truth,after_AI_Real_Fake,confidence_rating_after_AI,phase,week
5dee265613911c4bb3c0ac7e,2,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,80,FAKE,100,100.0,real,No,real,Real,60,Phase1,0
5dee265613911c4bb3c0ac7e,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,80,FAKE,100,100.0,real,No,real,Fake,100,Phase1,0
5dee265613911c4bb3c0ac7e,2,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
5dee265613911c4bb3c0ac7e,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,80,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
5e03f8517f08edece67a3137,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,90,REAL,98,98.0,real,No,real,Real,76,Phase1,0
5e03f8517f08edece67a3137,2,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",FAKE,50,REAL,60,60.0,real,Yes,real,Real,100,Phase1,0
5e03f8517f08edece67a3137,2,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,29,FAKE,82,82.0,fake,No,fake,Fake,86,Phase1,0
5e03f8517f08edece67a3137,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,70,FAKE,70,70.0,fake,No,fake,Fake,84,Phase1,0
5e06ecd524f9390991997bb7,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,92,FAKE,99,99.0,fake,No,fake,Fake,99,Phase1,0
5e06ecd524f9390991997bb7,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,55,REAL,55,55.0,real,No,real,Fake,66,Phase1,0
5e06ecd524f9390991997bb7,1,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,84,REAL,85,85.0,real,No,real,Real,57,Phase1,0
5e06ecd524f9390991997bb7,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,89,FAKE,87,87.0,fake,No,fake,Fake,92,Phase1,0
5e27727328b7b698b037ee6c,1,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,70,REAL,74,74.0,real,No,real,Fake,39,Phase1,0
5e27727328b7b698b037ee6c,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,72,REAL,71,71.0,real,No,real,Real,29,Phase1,0
5e27727328b7b698b037ee6c,1,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,62,FAKE,73,73.0,fake,No,fake,Fake,59,Phase1,0
5e27727328b7b698b037ee6c,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,63,FAKE,100,100.0,fake,No,fake,Fake,46,Phase1,0
5e35373e1ddb124e6c306747,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,78,FAKE,97,97.0,fake,No,fake,Fake,71,Phase1,0
5e35373e1ddb124e6c306747,1,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,70,REAL,99,99.0,real,No,real,Real,65,Phase1,0
5e35373e1ddb124e6c306747,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,36,REAL,90,90.0,real,No,real,Real,80,Phase1,0
5e35373e1ddb124e6c306747,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",REAL,35,FAKE,94,94.0,fake,No,fake,Fake,58,Phase1,0
5e6a923f59a3bd04d5edc606,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,61,REAL,65,65.0,real,No,real,Fake,95,Phase1,0
5e6a923f59a3bd04d5edc606,2,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,91,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
5e6a923f59a3bd04d5edc606,2,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,60,REAL,60,60.0,real,No,real,Real,53,Phase1,0
5e6a923f59a3bd04d5edc606,2,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,55,FAKE,79,79.0,fake,No,fake,Fake,97,Phase1,0
5e6e93825712a9456c70a80d,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,40,FAKE,70,70.0,real,No,real,Real,100,Phase1,0
5e6e93825712a9456c70a80d,2,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,65,FAKE,100,100.0,fake,No,fake,Fake,45,Phase1,0
5e6e93825712a9456c70a80d,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,70,REAL,100,100.0,real,No,real,Real,100,Phase1,0
5e6e93825712a9456c70a80d,2,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,90,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
5e70636370147a63fecbdea3,1,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",FAKE,68,REAL,73,73.0,real,No,real,Fake,62,Phase1,0
5e70636370147a63fecbdea3,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,74,FAKE,100,100.0,fake,No,fake,Fake,72,Phase1,0
5e70636370147a63fecbdea3,1,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,72,REAL,84,84.0,real,No,real,Real,56,Phase1,0
5e70636370147a63fecbdea3,1,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,70,FAKE,77,77.0,fake,No,fake,Fake,56,Phase1,0
5e70bd5480f43a0009625d4c,2,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,100,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
5e70bd5480f43a0009625d4c,2,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,74,FAKE,66,66.0,fake,No,fake,Fake,66,Phase1,0
5e70bd5480f43a0009625d4c,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,73,REAL,91,91.0,real,No,real,Real,74,Phase1,0
5e70bd5480f43a0009625d4c,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,45,FAKE,71,71.0,real,No,real,Real,63,Phase1,0
5e7ad79b4a5c600c89af2462,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,40,FAKE,60,60.0,fake,No,fake,Fake,90,Phase1,0
5e7ad79b4a5c600c89af2462,2,4,Scott Brown incites violence during his campaign in Boston on Monday.,FAKE,77,FAKE,85,85.0,fake,No,fake,Fake,92,Phase1,0
5e7ad79b4a5c600c89af2462,2,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,25,FAKE,40,40.0,real,No,real,Real,30,Phase1,0
5e7ad79b4a5c600c89af2462,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,46,FAKE,91,91.0,real,No,real,Real,40,Phase1,0
5e916cb9e502b1498e8fc059,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,75,FAKE,75,75.0,fake,No,fake,Fake,100,Phase1,0
5e916cb9e502b1498e8fc059,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,75,FAKE,75,75.0,fake,No,fake,Fake,100,Phase1,0
5e916cb9e502b1498e8fc059,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,75,REAL,75,75.0,real,No,real,Real,100,Phase1,0
5e916cb9e502b1498e8fc059,1,10,Mayor Bill de Blasio of New York announced on Friday that all eligible residents could now get vaccinated for Covid-19 at any city-run site without an appointment.,REAL,75,REAL,75,75.0,real,No,real,Fake,80,Phase1,0
5e9ffa9ee172201b04f1a4c6,2,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,65,FAKE,88,88.0,real,No,real,Real,51,Phase1,0
5e9ffa9ee172201b04f1a4c6,2,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,72,FAKE,86,86.0,fake,No,fake,Fake,61,Phase1,0
5e9ffa9ee172201b04f1a4c6,2,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,REAL,38,REAL,88,88.0,real,No,real,Real,72,Phase1,0
5e9ffa9ee172201b04f1a4c6,2,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,92,FAKE,99,99.0,fake,No,fake,Fake,91,Phase1,0
5ec62902bb44c16b842128f9,1,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,78,REAL,100,100.0,real,No,real,Real,55,Phase1,0
5ec62902bb44c16b842128f9,1,4,Scott Brown incites violence during his campaign in Boston on Monday.,REAL,31,FAKE,89,89.0,fake,No,fake,Fake,28,Phase1,0
5ec62902bb44c16b842128f9,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,91,FAKE,100,100.0,fake,No,fake,Fake,24,Phase1,0
5ec62902bb44c16b842128f9,1,12,People kept away from each other to avoid spreading Covid-19 in May 2020 at Domino Park in Brooklyn.,FAKE,100,REAL,94,94.0,real,No,real,Fake,16,Phase1,0
5f0a686635f72917e94c7a63,1,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,38,FAKE,69,69.0,fake,No,fake,Fake,97,Phase1,0
5f0a686635f72917e94c7a63,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,64,REAL,89,89.0,real,No,real,Real,59,Phase1,0
5f0a686635f72917e94c7a63,1,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",FAKE,60,REAL,88,88.0,real,No,real,Real,83,Phase1,0
5f0a686635f72917e94c7a63,1,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,93,FAKE,95,95.0,fake,No,fake,Fake,60,Phase1,0
5f1b4845cbf55f3192e33b89,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",REAL,93,REAL,93,93.0,real,Yes,real,Real,92,Phase1,0
5f1b4845cbf55f3192e33b89,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",REAL,75,FAKE,76,76.0,fake,No,fake,Real,70,Phase1,0
5f1b4845cbf55f3192e33b89,1,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",REAL,94,REAL,91,91.0,real,No,real,Real,71,Phase1,0
5f1b4845cbf55f3192e33b89,1,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,91,FAKE,100,100.0,fake,No,fake,Real,49,Phase1,0
5f734ab7a0857803755e97b3,2,0,"Senator Christopher J. Dodd, with his wife and daughter, announces his divorce and resignation from the Senate on Wednesday.",FAKE,62,FAKE,100,100.0,fake,No,fake,Real,62,Phase1,0
5f734ab7a0857803755e97b3,2,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,38,REAL,54,54.0,real,No,real,Fake,92,Phase1,0
5f734ab7a0857803755e97b3,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,45,REAL,100,100.0,real,No,real,Real,92,Phase1,0
5f734ab7a0857803755e97b3,2,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,97,FAKE,100,100.0,fake,No,fake,Fake,99,Phase1,0
5f91a6bf59acc003a749718a,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,81,REAL,91,91.0,real,No,real,Real,81,Phase1,0
5f91a6bf59acc003a749718a,2,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,85,REAL,100,100.0,real,No,real,Real,65,Phase1,0
5f91a6bf59acc003a749718a,2,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,82,FAKE,89,89.0,fake,No,fake,Fake,100,Phase1,0
5f91a6bf59acc003a749718a,2,2,"Mexico's most wanted drug trafficker, Teodoro Garcia Simental, is promoted to a federal police officer in Mexico City on Tuesday.",FAKE,71,FAKE,100,100.0,fake,No,fake,Real,87,Phase1,0
5faefcc22be93b11829e84df,1,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",FAKE,90,FAKE,95,95.0,fake,No,fake,Fake,95,Phase1,0
5faefcc22be93b11829e84df,1,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,100,REAL,90,90.0,real,No,real,Real,90,Phase1,0
5faefcc22be93b11829e84df,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,90,FAKE,95,95.0,fake,No,fake,Real,90,Phase1,0
5faefcc22be93b11829e84df,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,100,REAL,100,100.0,real,No,real,Real,90,Phase1,0
5ff454f2f0b5ed607169fba6,2,5,"Mikerlyne Dorvil, accused of causing the earthquake in Haiti, rests on a bus leaving Port-au-Prince for an undisclosed location.",FAKE,100,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
5ff454f2f0b5ed607169fba6,2,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",FAKE,90,FAKE,100,100.0,fake,No,fake,Fake,100,Phase1,0
5ff454f2f0b5ed607169fba6,2,7,A crowd gathered on Tuesday in Minneapolis after the guilty verdict of Derek Chauvin.,REAL,95,FAKE,100,100.0,real,No,real,Fake,100,Phase1,0
5ff454f2f0b5ed607169fba6,2,9,"Sheriff Ed Gonzalez of Harris County, Texas, spoke with an inmate at the Harris County Joint Processing Center in 2019. President Biden plans to nominate Mr. Gonzalez to head Immigration and Customs Enforcement.",FAKE,100,REAL,100,100.0,real,No,real,Fake,80,Phase1,0
601e13b872774f263d64acac,1,1,"An immigrant viciously attacks medical personnel after being wounded in clashes with residents of Rosarno, in the southern region of Calabria.",REAL,67,REAL,90,90.0,fake,Yes,fake,Real,50,Phase1,0
601e13b872774f263d64acac,1,3,"Afghan security forces collaborate with militants in an attack in Kabul, Monday, leading to the death of seven militants.",REAL,57,REAL,50,50.0,fake,Yes,fake,Fake,45,Phase1,0
601e13b872774f263d64acac,1,6,"Pictures of King Abdullah II of Jordan at a frame shop in Amman, the capital, on Sunday.",FAKE,57,REAL,99,99.0,real,No,real,Real,64,Phase1,0
601e13b872774f263d64acac,1,11,"Marcela Bonilla administering a vaccine this week to a resident of Vancouver���s Downtown Eastside, a neighborhood marked by poverty, homelessness and drug use.",REAL,65,REAL,75,75.0,real,No,real,Real,50,Phase1,0
601fd27860b197531ca7bdcc,1,8,"The Atlanta school board voted unanimously on Monday to rename a public school in honor of Hank Aaron, the baseball slugger who endured hate mail and death threats during his Hall of Fame career.",REAL,67,REAL,84,84.0,real,No,real,Fake,90,Phase1,0
